"","Game_id","Event_Num","Event_Msg_Type","Period","WC_Time","PC_Time","Action_Type","Option1","Team_id","Person1","Person2","Team_id_type"
"5746","3152e9c330ce200cc189ae64ebdf41fc",0,12,1,597564,7200,0,0,"1473d70e5646a26de3c52aa1abd85b1f","6bcf6c1f8c373d25fca1579bc4464a91","6bcf6c1f8c373d25fca1579bc4464a91",0
"5747","3152e9c330ce200cc189ae64ebdf41fc",1,10,1,597566,7200,0,0,"b64dba595e29fe34a124c65f682f27fb","2f47647508381809be04b091b6ca7784","f186747d3ece1e28b37719c9da06d18f",3
"5748","3152e9c330ce200cc189ae64ebdf41fc",2,1,1,597719,7040,63,2,"b64dba595e29fe34a124c65f682f27fb","f666125388be8d19b945f07d44610948","0b0922346df190dd8f900c44c1fae592",3
"5749","3152e9c330ce200cc189ae64ebdf41fc",3,1,1,597927,6830,78,2,"87010ad9e5c5e0b7628d3611b3693652","249de90677348e56e1f8c68e67edd04f","6bcf6c1f8c373d25fca1579bc4464a91",2
"5750","3152e9c330ce200cc189ae64ebdf41fc",4,1,1,598058,6690,1,2,"b64dba595e29fe34a124c65f682f27fb","a1b3d414dba333bb2413b054b8460c07","6bcf6c1f8c373d25fca1579bc4464a91",3
"5751","3152e9c330ce200cc189ae64ebdf41fc",5,2,1,598278,6500,1,2,"87010ad9e5c5e0b7628d3611b3693652","249de90677348e56e1f8c68e67edd04f","6bcf6c1f8c373d25fca1579bc4464a91",2
"5752","3152e9c330ce200cc189ae64ebdf41fc",6,4,1,598303,6500,0,0,"87010ad9e5c5e0b7628d3611b3693652","86dfc14da6fa3f24700d36d0435947e3","6bcf6c1f8c373d25fca1579bc4464a91",2
"5753","3152e9c330ce200cc189ae64ebdf41fc",7,1,1,598434,6470,1,2,"87010ad9e5c5e0b7628d3611b3693652","2f47647508381809be04b091b6ca7784","249de90677348e56e1f8c68e67edd04f",2
"5754","3152e9c330ce200cc189ae64ebdf41fc",8,1,1,598593,6310,79,2,"b64dba595e29fe34a124c65f682f27fb","f666125388be8d19b945f07d44610948","f186747d3ece1e28b37719c9da06d18f",3
"5755","3152e9c330ce200cc189ae64ebdf41fc",9,5,1,598715,6190,45,0,"87010ad9e5c5e0b7628d3611b3693652","5e6c9c4441186264607c60fcc533574c","6bcf6c1f8c373d25fca1579bc4464a91",2
"5756","3152e9c330ce200cc189ae64ebdf41fc",10,1,1,598937,6080,1,2,"b64dba595e29fe34a124c65f682f27fb","f666125388be8d19b945f07d44610948","a1b3d414dba333bb2413b054b8460c07",3
"5757","3152e9c330ce200cc189ae64ebdf41fc",11,1,1,599143,5870,1,2,"87010ad9e5c5e0b7628d3611b3693652","2f47647508381809be04b091b6ca7784","978f65d65974dcaaea595daaa1b35a2a",2
