"","Game_id","Event_Num","Event_Msg_Type","Period","WC_Time","PC_Time","Action_Type","Option1","Team_id","Person1","Person2","Team_id_type"
"10138","8fd2943309c7accc78b41e047e1e9393",0,12,1,581969,7200,0,0,"1473d70e5646a26de3c52aa1abd85b1f","6bcf6c1f8c373d25fca1579bc4464a91","6bcf6c1f8c373d25fca1579bc4464a91",0
"10139","8fd2943309c7accc78b41e047e1e9393",1,10,1,582140,7200,0,0,"20c08a50314704513bb9ab9c18d70fb1","307beab25b1021a548b4a47550bc4b25","0d4f00ab57bedad897a0aecf8dfa692f",3
"10140","8fd2943309c7accc78b41e047e1e9393",2,5,1,582345,7020,45,0,"20c08a50314704513bb9ab9c18d70fb1","ea16528886a6058e0d8133e78bec598e","6bcf6c1f8c373d25fca1579bc4464a91",3
"10141","8fd2943309c7accc78b41e047e1e9393",3,2,1,582552,6890,47,2,"cff694c8186a4bd377de400e4f60fe47","307beab25b1021a548b4a47550bc4b25","6bcf6c1f8c373d25fca1579bc4464a91",2
"10142","8fd2943309c7accc78b41e047e1e9393",4,4,1,582573,6870,0,0,"cff694c8186a4bd377de400e4f60fe47","cbd8848dea8700073ef1dbb218821339","6bcf6c1f8c373d25fca1579bc4464a91",2
"10143","8fd2943309c7accc78b41e047e1e9393",5,2,1,582624,6820,1,3,"20c08a50314704513bb9ab9c18d70fb1","ea16528886a6058e0d8133e78bec598e","6bcf6c1f8c373d25fca1579bc4464a91",3
"10144","8fd2943309c7accc78b41e047e1e9393",6,4,1,582644,6810,0,0,"20c08a50314704513bb9ab9c18d70fb1","25f9b9aedb2a8c72079ebd39a3ff4c8c","6bcf6c1f8c373d25fca1579bc4464a91",3
"10145","8fd2943309c7accc78b41e047e1e9393",7,2,1,582678,6790,1,2,"20c08a50314704513bb9ab9c18d70fb1","25f9b9aedb2a8c72079ebd39a3ff4c8c","6bcf6c1f8c373d25fca1579bc4464a91",3
"10146","8fd2943309c7accc78b41e047e1e9393",8,4,1,582688,6780,0,0,"20c08a50314704513bb9ab9c18d70fb1","57bbd7e30bc694aeee9ee40c583e6811","6bcf6c1f8c373d25fca1579bc4464a91",3
"10147","8fd2943309c7accc78b41e047e1e9393",9,2,1,582865,6580,1,3,"cff694c8186a4bd377de400e4f60fe47","307beab25b1021a548b4a47550bc4b25","6bcf6c1f8c373d25fca1579bc4464a91",2
"10148","8fd2943309c7accc78b41e047e1e9393",10,4,1,582877,6570,0,0,"cff694c8186a4bd377de400e4f60fe47","0d4f00ab57bedad897a0aecf8dfa692f","6bcf6c1f8c373d25fca1579bc4464a91",2
"10149","8fd2943309c7accc78b41e047e1e9393",11,1,1,582936,6500,78,2,"20c08a50314704513bb9ab9c18d70fb1","cbd8848dea8700073ef1dbb218821339","6bcf6c1f8c373d25fca1579bc4464a91",3
"10150","8fd2943309c7accc78b41e047e1e9393",12,2,1,583119,6320,5,2,"cff694c8186a4bd377de400e4f60fe47","c00264c3114d23bac482e9de50fb7d28","6bcf6c1f8c373d25fca1579bc4464a91",2
"10151","8fd2943309c7accc78b41e047e1e9393",13,4,1,583132,6310,0,0,"cff694c8186a4bd377de400e4f60fe47","307beab25b1021a548b4a47550bc4b25","6bcf6c1f8c373d25fca1579bc4464a91",2
"10152","8fd2943309c7accc78b41e047e1e9393",14,1,1,583154,6310,97,2,"cff694c8186a4bd377de400e4f60fe47","307beab25b1021a548b4a47550bc4b25","6bcf6c1f8c373d25fca1579bc4464a91",2
"10153","8fd2943309c7accc78b41e047e1e9393",15,1,1,583248,6190,1,3,"20c08a50314704513bb9ab9c18d70fb1","25f9b9aedb2a8c72079ebd39a3ff4c8c","6bcf6c1f8c373d25fca1579bc4464a91",3
"10154","8fd2943309c7accc78b41e047e1e9393",16,1,1,583451,5990,42,2,"cff694c8186a4bd377de400e4f60fe47","c00264c3114d23bac482e9de50fb7d28","6bcf6c1f8c373d25fca1579bc4464a91",2
"10155","8fd2943309c7accc78b41e047e1e9393",17,1,1,583577,5860,98,2,"20c08a50314704513bb9ab9c18d70fb1","2483495fb67054a3b6faa2c2bf8249e3","cbd8848dea8700073ef1dbb218821339",3
"10156","8fd2943309c7accc78b41e047e1e9393",18,5,1,583796,5660,1,1,"cff694c8186a4bd377de400e4f60fe47","307beab25b1021a548b4a47550bc4b25","cbd8848dea8700073ef1dbb218821339",2
"10157","8fd2943309c7accc78b41e047e1e9393",19,2,1,583997,5450,1,3,"20c08a50314704513bb9ab9c18d70fb1","25f9b9aedb2a8c72079ebd39a3ff4c8c","6bcf6c1f8c373d25fca1579bc4464a91",3
"10158","8fd2943309c7accc78b41e047e1e9393",20,4,1,584012,5440,0,0,"20c08a50314704513bb9ab9c18d70fb1","57bbd7e30bc694aeee9ee40c583e6811","6bcf6c1f8c373d25fca1579bc4464a91",3
"10159","8fd2943309c7accc78b41e047e1e9393",21,1,1,584104,5340,1,3,"cff694c8186a4bd377de400e4f60fe47","307beab25b1021a548b4a47550bc4b25","27ea17a8685c4919f157e83fe9cb2d9e",2
"10160","8fd2943309c7accc78b41e047e1e9393",22,2,1,584379,5070,1,2,"20c08a50314704513bb9ab9c18d70fb1","0d4f00ab57bedad897a0aecf8dfa692f","6bcf6c1f8c373d25fca1579bc4464a91",3
"10161","8fd2943309c7accc78b41e047e1e9393",23,4,1,584392,5060,0,0,"20c08a50314704513bb9ab9c18d70fb1","307beab25b1021a548b4a47550bc4b25","6bcf6c1f8c373d25fca1579bc4464a91",3
"10162","8fd2943309c7accc78b41e047e1e9393",24,2,1,584501,4990,1,2,"cff694c8186a4bd377de400e4f60fe47","57bbd7e30bc694aeee9ee40c583e6811","6bcf6c1f8c373d25fca1579bc4464a91",2
"10163","8fd2943309c7accc78b41e047e1e9393",25,10,1,584692,4980,0,0,"cff694c8186a4bd377de400e4f60fe47","57bbd7e30bc694aeee9ee40c583e6811","0d4f00ab57bedad897a0aecf8dfa692f",2
"10164","8fd2943309c7accc78b41e047e1e9393",26,4,1,584693,4980,0,0,"cff694c8186a4bd377de400e4f60fe47","3a1f6df1ffcc160f85827cfae82b2fd7","6bcf6c1f8c373d25fca1579bc4464a91",2
"10165","8fd2943309c7accc78b41e047e1e9393",27,2,1,584785,4890,1,3,"20c08a50314704513bb9ab9c18d70fb1","2483495fb67054a3b6faa2c2bf8249e3","6bcf6c1f8c373d25fca1579bc4464a91",3
"10166","8fd2943309c7accc78b41e047e1e9393",28,4,1,584795,4880,0,0,"20c08a50314704513bb9ab9c18d70fb1","307beab25b1021a548b4a47550bc4b25","6bcf6c1f8c373d25fca1579bc4464a91",3
