"","Game_id","Event_Num","Event_Msg_Type","Period","WC_Time","PC_Time","Action_Type","Option1","Team_id","Person1","Person2","Team_id_type"
"18349","dadcdbe527d9d72f8b0907796f7559cb",0,12,1,582780,7200,0,0,"1473d70e5646a26de3c52aa1abd85b1f","6bcf6c1f8c373d25fca1579bc4464a91","6bcf6c1f8c373d25fca1579bc4464a91",0
"18350","dadcdbe527d9d72f8b0907796f7559cb",1,10,1,582782,7200,0,0,"87010ad9e5c5e0b7628d3611b3693652","2f47647508381809be04b091b6ca7784","875a3f8821cc8b53f87e446230015c62",2
"18351","dadcdbe527d9d72f8b0907796f7559cb",2,2,1,582982,6990,1,3,"87010ad9e5c5e0b7628d3611b3693652","5cfae6b3803440cb1d87ceead6aad4eb","6bcf6c1f8c373d25fca1579bc4464a91",2
"18352","dadcdbe527d9d72f8b0907796f7559cb",3,4,1,582992,6980,0,0,"87010ad9e5c5e0b7628d3611b3693652","5cfae6b3803440cb1d87ceead6aad4eb","6bcf6c1f8c373d25fca1579bc4464a91",2
"18353","dadcdbe527d9d72f8b0907796f7559cb",4,2,1,583018,6950,1,3,"87010ad9e5c5e0b7628d3611b3693652","5cfae6b3803440cb1d87ceead6aad4eb","6bcf6c1f8c373d25fca1579bc4464a91",2
"18354","dadcdbe527d9d72f8b0907796f7559cb",5,4,1,583028,6940,0,0,"87010ad9e5c5e0b7628d3611b3693652","317a4d61e1dd679f93b3628f3e35e0d0","6bcf6c1f8c373d25fca1579bc4464a91",2
"18355","dadcdbe527d9d72f8b0907796f7559cb",6,2,1,583091,6880,79,2,"87010ad9e5c5e0b7628d3611b3693652","978f65d65974dcaaea595daaa1b35a2a","6bcf6c1f8c373d25fca1579bc4464a91",2
"18356","dadcdbe527d9d72f8b0907796f7559cb",7,4,1,583100,6870,0,0,"87010ad9e5c5e0b7628d3611b3693652","54393360fa8811223b580041b2792de8","6bcf6c1f8c373d25fca1579bc4464a91",2
"18357","dadcdbe527d9d72f8b0907796f7559cb",8,2,1,583238,6730,101,2,"8e8dbb3079daf89a6b1d8fc35ec97adf","83944f9dd3038c23ba3bfedebce2519e","6bcf6c1f8c373d25fca1579bc4464a91",3
"18358","dadcdbe527d9d72f8b0907796f7559cb",9,4,1,583246,6720,0,0,"8e8dbb3079daf89a6b1d8fc35ec97adf","5e6c9c4441186264607c60fcc533574c","6bcf6c1f8c373d25fca1579bc4464a91",3
