"","Game_id","Event_Num","Event_Msg_Type","Period","WC_Time","PC_Time","Action_Type","Option1","Team_id","Person1","Person2","Team_id_type"
"11554","a109cef8327feae75c3e4885cb4c6e2d",0,12,1,564327,7200,0,0,"1473d70e5646a26de3c52aa1abd85b1f","6bcf6c1f8c373d25fca1579bc4464a91","6bcf6c1f8c373d25fca1579bc4464a91",0
"11555","a109cef8327feae75c3e4885cb4c6e2d",1,10,1,564329,7200,0,0,"0a6fc39f34702cff144525dfd265f8fa","2f04dbbabeefc1447ca06ae228d8b42c","c014e84aa77975fc1c2744e6b9f3270e",2
"11556","a109cef8327feae75c3e4885cb4c6e2d",2,1,1,564522,7010,79,2,"0a6fc39f34702cff144525dfd265f8fa","522a32a0442e32bce9aba28ac7ba327b","93cccaa284535f9bef1dbce1d6adfb34",2
"11557","a109cef8327feae75c3e4885cb4c6e2d",3,1,1,564666,6860,1,2,"e2d25dd55740327314a2a0b874621ba8","056755eee40e0ae3ce0cebd5b9053a3c","fd3a01d2c35cb46d49e9b2fe6fefea69",3
"11558","a109cef8327feae75c3e4885cb4c6e2d",4,1,1,564855,6670,1,3,"0a6fc39f34702cff144525dfd265f8fa","039bd19014e6cfcf867f442aa412ad6a","522a32a0442e32bce9aba28ac7ba327b",2
"11559","a109cef8327feae75c3e4885cb4c6e2d",5,1,1,565102,6430,86,2,"e2d25dd55740327314a2a0b874621ba8","056755eee40e0ae3ce0cebd5b9053a3c","fd3a01d2c35cb46d49e9b2fe6fefea69",3
"11560","a109cef8327feae75c3e4885cb4c6e2d",6,1,1,565320,6210,1,3,"0a6fc39f34702cff144525dfd265f8fa","039bd19014e6cfcf867f442aa412ad6a","93cccaa284535f9bef1dbce1d6adfb34",2
"11561","a109cef8327feae75c3e4885cb4c6e2d",7,2,1,565473,6060,63,2,"e2d25dd55740327314a2a0b874621ba8","7ed981d8ac6a49c95a4387973bd1ba42","6bcf6c1f8c373d25fca1579bc4464a91",3
"11562","a109cef8327feae75c3e4885cb4c6e2d",8,4,1,565486,6050,0,0,"e2d25dd55740327314a2a0b874621ba8","039bd19014e6cfcf867f442aa412ad6a","6bcf6c1f8c373d25fca1579bc4464a91",3
"11563","a109cef8327feae75c3e4885cb4c6e2d",9,1,1,565545,5990,108,2,"0a6fc39f34702cff144525dfd265f8fa","93cccaa284535f9bef1dbce1d6adfb34","039bd19014e6cfcf867f442aa412ad6a",2
"11564","a109cef8327feae75c3e4885cb4c6e2d",10,9,1,565607,5990,1,0,"e2d25dd55740327314a2a0b874621ba8","7505cbee86ff80c1fee61f9126a8a4ae","6bcf6c1f8c373d25fca1579bc4464a91",3
"11565","a109cef8327feae75c3e4885cb4c6e2d",12,1,1,567279,5760,82,2,"e2d25dd55740327314a2a0b874621ba8","fd3a01d2c35cb46d49e9b2fe6fefea69","6bcf6c1f8c373d25fca1579bc4464a91",3
"11566","a109cef8327feae75c3e4885cb4c6e2d",13,2,1,567435,5610,3,2,"0a6fc39f34702cff144525dfd265f8fa","2f04dbbabeefc1447ca06ae228d8b42c","6bcf6c1f8c373d25fca1579bc4464a91",2
"11567","a109cef8327feae75c3e4885cb4c6e2d",14,4,1,567446,5600,0,0,"0a6fc39f34702cff144525dfd265f8fa","f6d83f1f77d73b0146900666f34e9f01","6bcf6c1f8c373d25fca1579bc4464a91",2
"11568","a109cef8327feae75c3e4885cb4c6e2d",15,2,1,567589,5460,75,2,"e2d25dd55740327314a2a0b874621ba8","fd3a01d2c35cb46d49e9b2fe6fefea69","6bcf6c1f8c373d25fca1579bc4464a91",3
"11569","a109cef8327feae75c3e4885cb4c6e2d",16,4,1,567599,5450,0,0,"e2d25dd55740327314a2a0b874621ba8","93cccaa284535f9bef1dbce1d6adfb34","6bcf6c1f8c373d25fca1579bc4464a91",3
"11570","a109cef8327feae75c3e4885cb4c6e2d",17,2,1,567674,5370,1,3,"0a6fc39f34702cff144525dfd265f8fa","b0b5fb4a9b857c0cf63b80c1893bfef4","6bcf6c1f8c373d25fca1579bc4464a91",2
"11571","a109cef8327feae75c3e4885cb4c6e2d",18,4,1,567685,5360,0,0,"0a6fc39f34702cff144525dfd265f8fa","f6d83f1f77d73b0146900666f34e9f01","6bcf6c1f8c373d25fca1579bc4464a91",2
"11572","a109cef8327feae75c3e4885cb4c6e2d",19,1,1,567886,5150,86,2,"e2d25dd55740327314a2a0b874621ba8","7ed981d8ac6a49c95a4387973bd1ba42","6bcf6c1f8c373d25fca1579bc4464a91",3
"11573","a109cef8327feae75c3e4885cb4c6e2d",20,2,1,568044,5000,58,2,"0a6fc39f34702cff144525dfd265f8fa","2f04dbbabeefc1447ca06ae228d8b42c","6bcf6c1f8c373d25fca1579bc4464a91",2
"11574","a109cef8327feae75c3e4885cb4c6e2d",21,4,1,568057,4990,0,0,"0a6fc39f34702cff144525dfd265f8fa","c014e84aa77975fc1c2744e6b9f3270e","6bcf6c1f8c373d25fca1579bc4464a91",2
"11575","a109cef8327feae75c3e4885cb4c6e2d",22,5,1,568201,4850,1,1,"e2d25dd55740327314a2a0b874621ba8","056755eee40e0ae3ce0cebd5b9053a3c","039bd19014e6cfcf867f442aa412ad6a",3
"11576","a109cef8327feae75c3e4885cb4c6e2d",23,1,1,568243,4800,76,2,"0a6fc39f34702cff144525dfd265f8fa","522a32a0442e32bce9aba28ac7ba327b","b0b5fb4a9b857c0cf63b80c1893bfef4",2
"11577","a109cef8327feae75c3e4885cb4c6e2d",24,1,1,568410,4630,1,3,"e2d25dd55740327314a2a0b874621ba8","056755eee40e0ae3ce0cebd5b9053a3c","f6d83f1f77d73b0146900666f34e9f01",3
"11578","a109cef8327feae75c3e4885cb4c6e2d",25,1,1,568703,4340,63,2,"0a6fc39f34702cff144525dfd265f8fa","522a32a0442e32bce9aba28ac7ba327b","6bcf6c1f8c373d25fca1579bc4464a91",2
