"","Game_id","Event_Num","Event_Msg_Type","Period","WC_Time","PC_Time","Action_Type","Option1","Team_id","Person1","Person2","Team_id_type"
"20165","e26fa57f2c5e83edc21e3f97b55cbecd",0,12,1,582352,7200,0,0,"1473d70e5646a26de3c52aa1abd85b1f","6bcf6c1f8c373d25fca1579bc4464a91","6bcf6c1f8c373d25fca1579bc4464a91",0
"20166","e26fa57f2c5e83edc21e3f97b55cbecd",1,10,1,582353,7200,0,0,"af9d335fe8dec87c939d27a9de259b45","646b0273682c1592a938bbfb21332ded","6336b73a02925ee68f635cdf2a5101f1",3
"20167","e26fa57f2c5e83edc21e3f97b55cbecd",2,6,1,582594,6990,1,0,"af9d335fe8dec87c939d27a9de259b45","d8e4f0fd2e836518e681c99a3f9e4411","6336b73a02925ee68f635cdf2a5101f1",3
"20168","e26fa57f2c5e83edc21e3f97b55cbecd",3,2,1,582813,6910,78,2,"af9d335fe8dec87c939d27a9de259b45","dcb6b241fcbbd838bc3437c8e1fc4ccb","6bcf6c1f8c373d25fca1579bc4464a91",3
"20169","e26fa57f2c5e83edc21e3f97b55cbecd",4,4,1,582824,6910,0,0,"af9d335fe8dec87c939d27a9de259b45","394e78a51b6d2fd3c046f11f49fcab57","6bcf6c1f8c373d25fca1579bc4464a91",3
"20170","e26fa57f2c5e83edc21e3f97b55cbecd",5,6,1,582999,6770,2,0,"cc5e0f4efd0f5410547d4e73f38f7811","e8f08c4244cbc01674a2c6f7c10117ae","1a8dfc8c85278dd28ed7985e40fc6018",2
"20171","e26fa57f2c5e83edc21e3f97b55cbecd",6,3,1,583070,6770,13,2,"cc5e0f4efd0f5410547d4e73f38f7811","1a8dfc8c85278dd28ed7985e40fc6018","6bcf6c1f8c373d25fca1579bc4464a91",2
"20172","e26fa57f2c5e83edc21e3f97b55cbecd",7,4,1,583071,6770,1,0,"cc5e0f4efd0f5410547d4e73f38f7811","28505326632b91b099490995edf623b5","6bcf6c1f8c373d25fca1579bc4464a91",2
"20173","e26fa57f2c5e83edc21e3f97b55cbecd",8,3,1,583212,6770,14,2,"cc5e0f4efd0f5410547d4e73f38f7811","1a8dfc8c85278dd28ed7985e40fc6018","6bcf6c1f8c373d25fca1579bc4464a91",2
"20174","e26fa57f2c5e83edc21e3f97b55cbecd",9,4,1,583213,6770,1,0,"cc5e0f4efd0f5410547d4e73f38f7811","28505326632b91b099490995edf623b5","6bcf6c1f8c373d25fca1579bc4464a91",2
"20175","e26fa57f2c5e83edc21e3f97b55cbecd",10,3,1,583333,6770,15,1,"cc5e0f4efd0f5410547d4e73f38f7811","1a8dfc8c85278dd28ed7985e40fc6018","6bcf6c1f8c373d25fca1579bc4464a91",2
"20176","e26fa57f2c5e83edc21e3f97b55cbecd",12,1,1,583622,6610,98,2,"af9d335fe8dec87c939d27a9de259b45","881f83d2dee3f18c7d1751659406144e","7e0fe3d0e532a5786e2eec9b5d1bedc6",3
"20177","e26fa57f2c5e83edc21e3f97b55cbecd",13,2,1,583782,6450,1,3,"cc5e0f4efd0f5410547d4e73f38f7811","646b0273682c1592a938bbfb21332ded","6bcf6c1f8c373d25fca1579bc4464a91",2
"20178","e26fa57f2c5e83edc21e3f97b55cbecd",14,4,1,583814,6430,0,0,"cc5e0f4efd0f5410547d4e73f38f7811","a29172399f2ea2e57716ee63989b2f14","6bcf6c1f8c373d25fca1579bc4464a91",2
"20179","e26fa57f2c5e83edc21e3f97b55cbecd",15,2,1,584014,6250,98,2,"af9d335fe8dec87c939d27a9de259b45","881f83d2dee3f18c7d1751659406144e","6bcf6c1f8c373d25fca1579bc4464a91",3
"20180","e26fa57f2c5e83edc21e3f97b55cbecd",16,4,1,584031,6240,0,0,"af9d335fe8dec87c939d27a9de259b45","6336b73a02925ee68f635cdf2a5101f1","6bcf6c1f8c373d25fca1579bc4464a91",3
"20181","e26fa57f2c5e83edc21e3f97b55cbecd",17,2,1,584078,6190,78,2,"af9d335fe8dec87c939d27a9de259b45","dcb6b241fcbbd838bc3437c8e1fc4ccb","6bcf6c1f8c373d25fca1579bc4464a91",3
"20182","e26fa57f2c5e83edc21e3f97b55cbecd",18,4,1,584090,6180,0,0,"af9d335fe8dec87c939d27a9de259b45","646b0273682c1592a938bbfb21332ded","6bcf6c1f8c373d25fca1579bc4464a91",3
"20183","e26fa57f2c5e83edc21e3f97b55cbecd",19,5,1,584197,6080,2,1,"cc5e0f4efd0f5410547d4e73f38f7811","394e78a51b6d2fd3c046f11f49fcab57","dcb6b241fcbbd838bc3437c8e1fc4ccb",2
"20184","e26fa57f2c5e83edc21e3f97b55cbecd",20,2,1,584280,5980,1,3,"af9d335fe8dec87c939d27a9de259b45","881f83d2dee3f18c7d1751659406144e","6bcf6c1f8c373d25fca1579bc4464a91",3
"20185","e26fa57f2c5e83edc21e3f97b55cbecd",21,4,1,584303,5970,0,0,"af9d335fe8dec87c939d27a9de259b45","e8f08c4244cbc01674a2c6f7c10117ae","6bcf6c1f8c373d25fca1579bc4464a91",3
"20186","e26fa57f2c5e83edc21e3f97b55cbecd",22,5,1,584370,5940,7,0,"af9d335fe8dec87c939d27a9de259b45","e8f08c4244cbc01674a2c6f7c10117ae","6bcf6c1f8c373d25fca1579bc4464a91",3
"20187","e26fa57f2c5e83edc21e3f97b55cbecd",23,2,1,584604,5810,1,2,"cc5e0f4efd0f5410547d4e73f38f7811","646b0273682c1592a938bbfb21332ded","6bcf6c1f8c373d25fca1579bc4464a91",2
"20188","e26fa57f2c5e83edc21e3f97b55cbecd",24,4,1,584626,5800,0,0,"cc5e0f4efd0f5410547d4e73f38f7811","e8f08c4244cbc01674a2c6f7c10117ae","6bcf6c1f8c373d25fca1579bc4464a91",2
"20189","e26fa57f2c5e83edc21e3f97b55cbecd",26,1,1,584940,5660,1,2,"af9d335fe8dec87c939d27a9de259b45","6336b73a02925ee68f635cdf2a5101f1","e8f08c4244cbc01674a2c6f7c10117ae",3
"20190","e26fa57f2c5e83edc21e3f97b55cbecd",27,2,1,585099,5500,46,2,"cc5e0f4efd0f5410547d4e73f38f7811","762b12c3cb57fad4b882040b3293fa31","6bcf6c1f8c373d25fca1579bc4464a91",2
"20191","e26fa57f2c5e83edc21e3f97b55cbecd",28,4,1,585108,5490,0,0,"cc5e0f4efd0f5410547d4e73f38f7811","881f83d2dee3f18c7d1751659406144e","6bcf6c1f8c373d25fca1579bc4464a91",2
"20192","e26fa57f2c5e83edc21e3f97b55cbecd",29,1,1,585208,5390,1,3,"af9d335fe8dec87c939d27a9de259b45","e8f08c4244cbc01674a2c6f7c10117ae","dcb6b241fcbbd838bc3437c8e1fc4ccb",3
"20193","e26fa57f2c5e83edc21e3f97b55cbecd",30,1,1,585339,5260,1,3,"cc5e0f4efd0f5410547d4e73f38f7811","d8e4f0fd2e836518e681c99a3f9e4411","1a8dfc8c85278dd28ed7985e40fc6018",2
"20194","e26fa57f2c5e83edc21e3f97b55cbecd",31,2,1,585592,5010,1,3,"af9d335fe8dec87c939d27a9de259b45","6336b73a02925ee68f635cdf2a5101f1","6bcf6c1f8c373d25fca1579bc4464a91",3
"20195","e26fa57f2c5e83edc21e3f97b55cbecd",32,4,1,585607,5000,0,0,"af9d335fe8dec87c939d27a9de259b45","646b0273682c1592a938bbfb21332ded","6bcf6c1f8c373d25fca1579bc4464a91",3
