"","Game_id","Event_Num","Event_Msg_Type","Period","WC_Time","PC_Time","Action_Type","Option1","Team_id","Person1","Person2","Team_id_type"
"3286","15d76177caa6022156e83774c2e054d3",0,12,1,672763,7200,0,0,"1473d70e5646a26de3c52aa1abd85b1f","6bcf6c1f8c373d25fca1579bc4464a91","6bcf6c1f8c373d25fca1579bc4464a91",0
"3287","15d76177caa6022156e83774c2e054d3",1,10,1,672764,7200,0,0,"cd45058739ed0ac8229849c6249aad48","501e22e48df13d5a5b2b85a08c6d2ca9","b67e5a2e593be71fe871d7d511f0ab55",2
"3288","15d76177caa6022156e83774c2e054d3",2,2,1,672931,7030,1,2,"cd45058739ed0ac8229849c6249aad48","b02d6090eb1155aab0614815c9f9ad73","6bcf6c1f8c373d25fca1579bc4464a91",2
"3289","15d76177caa6022156e83774c2e054d3",3,4,1,672958,7030,0,0,"cd45058739ed0ac8229849c6249aad48","e5e2fb66fc3e8ee0edf076e60d343031","6bcf6c1f8c373d25fca1579bc4464a91",2
"3290","15d76177caa6022156e83774c2e054d3",4,1,1,673110,6850,1,2,"9d9ff83d0b109d3a6106a3b004424ae4","d4777cb3468137b35f7e80b7434bec27","6bcf6c1f8c373d25fca1579bc4464a91",3
"3291","15d76177caa6022156e83774c2e054d3",5,5,1,673248,6740,4,0,"cd45058739ed0ac8229849c6249aad48","6284f9ad059fd7910f24ab69df891760","6bcf6c1f8c373d25fca1579bc4464a91",2
"3292","15d76177caa6022156e83774c2e054d3",6,1,1,673513,6600,47,2,"9d9ff83d0b109d3a6106a3b004424ae4","0beb157ecf02b2c67048597bb3c514b5","b67e5a2e593be71fe871d7d511f0ab55",3
"3293","15d76177caa6022156e83774c2e054d3",7,1,1,673608,6500,108,2,"cd45058739ed0ac8229849c6249aad48","d74c692dc5f817e5d6598338b24e1035","501e22e48df13d5a5b2b85a08c6d2ca9",2
"3294","15d76177caa6022156e83774c2e054d3",8,1,1,673706,6400,1,3,"9d9ff83d0b109d3a6106a3b004424ae4","d4777cb3468137b35f7e80b7434bec27","b67e5a2e593be71fe871d7d511f0ab55",3
"3295","15d76177caa6022156e83774c2e054d3",9,1,1,673855,6250,79,2,"cd45058739ed0ac8229849c6249aad48","b02d6090eb1155aab0614815c9f9ad73","d74c692dc5f817e5d6598338b24e1035",2
