"","Game_id","Event_Num","Event_Msg_Type","Period","WC_Time","PC_Time","Action_Type","Option1","Team_id","Person1","Person2","Team_id_type"
"6635","345f285f7c654bf7a03e940a9bc923c3",0,12,1,618811,7200,0,0,"1473d70e5646a26de3c52aa1abd85b1f","6bcf6c1f8c373d25fca1579bc4464a91","6bcf6c1f8c373d25fca1579bc4464a91",0
"6636","345f285f7c654bf7a03e940a9bc923c3",1,10,1,618812,7200,0,0,"e2d25dd55740327314a2a0b874621ba8","c014e84aa77975fc1c2744e6b9f3270e","52af793d0eeef92b05ce0d6b01cf2542",2
"6637","345f285f7c654bf7a03e940a9bc923c3",2,2,1,619038,6970,5,2,"e2d25dd55740327314a2a0b874621ba8","c014e84aa77975fc1c2744e6b9f3270e","6bcf6c1f8c373d25fca1579bc4464a91",2
"6638","345f285f7c654bf7a03e940a9bc923c3",3,4,1,619067,6970,0,0,"e2d25dd55740327314a2a0b874621ba8","7505cbee86ff80c1fee61f9126a8a4ae","6bcf6c1f8c373d25fca1579bc4464a91",2
"6639","345f285f7c654bf7a03e940a9bc923c3",5,1,1,619270,6950,1,3,"e2d25dd55740327314a2a0b874621ba8","1f8e6e61eb13aa30f5384a7e6716ec19","056755eee40e0ae3ce0cebd5b9053a3c",2
"6640","345f285f7c654bf7a03e940a9bc923c3",6,5,1,619412,6820,2,1,"bcdf0d0117f2e3d5afcd70f977eae3d6","52af793d0eeef92b05ce0d6b01cf2542","1f8e6e61eb13aa30f5384a7e6716ec19",3
"6641","345f285f7c654bf7a03e940a9bc923c3",7,1,1,619452,6760,50,2,"e2d25dd55740327314a2a0b874621ba8","c014e84aa77975fc1c2744e6b9f3270e","1f8e6e61eb13aa30f5384a7e6716ec19",2
"6642","345f285f7c654bf7a03e940a9bc923c3",9,9,1,619523,6750,2,0,"bcdf0d0117f2e3d5afcd70f977eae3d6","c6e0e2c10637495074eca853cdcb5b9f","6bcf6c1f8c373d25fca1579bc4464a91",3
"6643","345f285f7c654bf7a03e940a9bc923c3",10,1,1,620509,6580,79,2,"bcdf0d0117f2e3d5afcd70f977eae3d6","4eff0c7b3c32f68bfece327044b47b49","6bcf6c1f8c373d25fca1579bc4464a91",3
"6644","345f285f7c654bf7a03e940a9bc923c3",11,6,1,620656,6460,1,0,"e2d25dd55740327314a2a0b874621ba8","73cae0c04831cfb8dd47d5f41faf277f","056755eee40e0ae3ce0cebd5b9053a3c",2
"6645","345f285f7c654bf7a03e940a9bc923c3",12,2,1,620881,6390,1,3,"e2d25dd55740327314a2a0b874621ba8","fd8b5b53146b42edda07a15e27051bca","6bcf6c1f8c373d25fca1579bc4464a91",2
"6646","345f285f7c654bf7a03e940a9bc923c3",13,4,1,620906,6370,0,0,"e2d25dd55740327314a2a0b874621ba8","c6e0e2c10637495074eca853cdcb5b9f","6bcf6c1f8c373d25fca1579bc4464a91",2
"6647","345f285f7c654bf7a03e940a9bc923c3",14,2,1,621146,6180,1,2,"bcdf0d0117f2e3d5afcd70f977eae3d6","73cae0c04831cfb8dd47d5f41faf277f","6bcf6c1f8c373d25fca1579bc4464a91",3
"6648","345f285f7c654bf7a03e940a9bc923c3",15,4,1,621169,6170,0,0,"bcdf0d0117f2e3d5afcd70f977eae3d6","c014e84aa77975fc1c2744e6b9f3270e","6bcf6c1f8c373d25fca1579bc4464a91",3
"6649","345f285f7c654bf7a03e940a9bc923c3",17,2,1,621558,5930,80,2,"e2d25dd55740327314a2a0b874621ba8","23d30ea674e3a1374d4ea788452ad6bb","6bcf6c1f8c373d25fca1579bc4464a91",2
"6650","345f285f7c654bf7a03e940a9bc923c3",18,4,1,621569,5930,0,0,"e2d25dd55740327314a2a0b874621ba8","73cae0c04831cfb8dd47d5f41faf277f","6bcf6c1f8c373d25fca1579bc4464a91",2
"6651","345f285f7c654bf7a03e940a9bc923c3",19,1,1,621691,5800,1,2,"bcdf0d0117f2e3d5afcd70f977eae3d6","4a34b108d006b92660ec7593dde29e0d","73cae0c04831cfb8dd47d5f41faf277f",3
"6652","345f285f7c654bf7a03e940a9bc923c3",20,2,1,621939,5550,1,2,"e2d25dd55740327314a2a0b874621ba8","1f8e6e61eb13aa30f5384a7e6716ec19","6bcf6c1f8c373d25fca1579bc4464a91",2
"6653","345f285f7c654bf7a03e940a9bc923c3",21,4,1,621986,5540,0,0,"e2d25dd55740327314a2a0b874621ba8","7505cbee86ff80c1fee61f9126a8a4ae","6bcf6c1f8c373d25fca1579bc4464a91",2
"6654","345f285f7c654bf7a03e940a9bc923c3",23,2,1,622219,5470,43,2,"e2d25dd55740327314a2a0b874621ba8","c014e84aa77975fc1c2744e6b9f3270e","6bcf6c1f8c373d25fca1579bc4464a91",2
"6655","345f285f7c654bf7a03e940a9bc923c3",24,4,1,622241,5470,0,0,"e2d25dd55740327314a2a0b874621ba8","30f38d775cff2a96532ccc7c5e48c48b","6bcf6c1f8c373d25fca1579bc4464a91",2
"6656","345f285f7c654bf7a03e940a9bc923c3",25,1,1,622293,5400,42,2,"bcdf0d0117f2e3d5afcd70f977eae3d6","4eff0c7b3c32f68bfece327044b47b49","6bcf6c1f8c373d25fca1579bc4464a91",3
"6657","345f285f7c654bf7a03e940a9bc923c3",26,5,1,622384,5320,1,1,"e2d25dd55740327314a2a0b874621ba8","c014e84aa77975fc1c2744e6b9f3270e","30f38d775cff2a96532ccc7c5e48c48b",2
"6658","345f285f7c654bf7a03e940a9bc923c3",27,2,1,622406,5280,41,2,"bcdf0d0117f2e3d5afcd70f977eae3d6","30f38d775cff2a96532ccc7c5e48c48b","6bcf6c1f8c373d25fca1579bc4464a91",3
"6659","345f285f7c654bf7a03e940a9bc923c3",28,4,1,622431,5270,0,0,"bcdf0d0117f2e3d5afcd70f977eae3d6","1f8e6e61eb13aa30f5384a7e6716ec19","6bcf6c1f8c373d25fca1579bc4464a91",3
"6660","345f285f7c654bf7a03e940a9bc923c3",29,2,1,622548,5140,42,2,"e2d25dd55740327314a2a0b874621ba8","fd8b5b53146b42edda07a15e27051bca","6bcf6c1f8c373d25fca1579bc4464a91",2
"6661","345f285f7c654bf7a03e940a9bc923c3",30,4,1,622562,5140,0,0,"e2d25dd55740327314a2a0b874621ba8","1f8e6e61eb13aa30f5384a7e6716ec19","6bcf6c1f8c373d25fca1579bc4464a91",2
